ts_utc,exchange,symbol,price,rsi,signal,timeframe
2025-09-30 15:43:35 UTC,kraken,ETH/USD,4113.82,39.7969,-1.7247,0.2341,HOLD,5m
2025-09-30 15:43:37 UTC,kraken,SOL/USD,205.52,39.7119,-0.2455,0.1155,HOLD,5m
2025-09-30 15:43:39 UTC,kraken,DOGE/USD,0.2272774,39.8544,-0.0001,0.2247,HOLD,5m
2025-09-30 15:43:41 UTC,kraken,XRP/USD,2.82186,36.1971,-0.0017,0.1588,HOLD,5m
2025-09-30 15:43:43 UTC,kraken,ADA/USD,0.782,39.5564,-0.0007,0.1942,HOLD,5m
2025-09-30 15:43:46 UTC,kraken,AVAX/USD,28.98,39.4610,-0.0215,0.2100,HOLD,5m
2025-09-30 15:43:48 UTC,kraken,ATOM/USD,3.9999,38.5120,-0.0018,0.2470,HOLD,5m
2025-09-30 15:43:50 UTC,kraken,LINK/USD,21.03496,32.9184,-0.0156,0.1179,HOLD,5m
2025-09-30 15:43:52 UTC,kraken,LTC/USD,104.24,32.5716,-0.0585,0.1722,HOLD,5m
2025-09-30 15:43:54 UTC,kraken,DOT/USD,3.8336,39.2521,-0.0029,0.2412,HOLD,5m
2025-09-30 15:43:57 UTC,kraken,BCH/USD,551.24,45.3173,-0.1464,0.3488,HOLD,5m
2025-09-30 15:43:59 UTC,kraken,SHIB/USD,1.159e-05,36.4656,-0.0000,0.1424,HOLD,5m
2025-09-30 15:44:01 UTC,kraken,UNI/USD,7.468,40.3099,-0.0021,0.2627,HOLD,5m
2025-09-30 15:44:03 UTC,kraken,XLM/USD,0.360424,37.7604,-0.0002,0.2191,HOLD,5m
2025-09-30 15:44:06 UTC,kraken,ETC/USD,18.146,27.4954,-0.0146,0.1689,HOLD,5m
2025-09-30 15:44:08 UTC,kraken,POL/USD,0.22234,37.8083,-0.0002,0.2289,HOLD,5m
2025-09-30 15:44:39 UTC,kraken,BTC/USD,113088.4,44.5920,-36.0325,0.2624,HOLD,5m
2025-09-30 15:44:41 UTC,kraken,ETH/USD,4110.1,37.4827,-1.9621,0.1770,HOLD,5m
2025-09-30 15:44:44 UTC,kraken,SOL/USD,205.12,37.0520,-0.2710,0.0297,HOLD,5m
2025-09-30 15:44:46 UTC,kraken,DOGE/USD,0.2272619,39.6893,-0.0001,0.2204,HOLD,5m
2025-09-30 15:44:48 UTC,kraken,XRP/USD,2.81854,33.0834,-0.0019,0.0881,HOLD,5m
2025-09-30 15:44:50 UTC,kraken,ADA/USD,0.781729,37.0762,-0.0007,0.1865,HOLD,5m
2025-09-30 15:44:53 UTC,kraken,AVAX/USD,28.98,39.4610,-0.0215,0.2100,HOLD,5m
2025-09-30 15:44:55 UTC,kraken,ATOM/USD,3.9999,38.5120,-0.0018,0.2470,HOLD,5m
2025-09-30 15:44:57 UTC,kraken,LINK/USD,21.0492,34.3092,-0.0147,0.1477,HOLD,5m
2025-09-30 15:44:59 UTC,kraken,LTC/USD,104.24,32.5716,-0.0585,0.1722,HOLD,5m
2025-09-30 15:45:01 UTC,kraken,DOT/USD,3.8336,39.2521,-0.0020,0.2658,HOLD,5m
2025-09-30 15:45:04 UTC,kraken,BCH/USD,551.24,45.3173,-0.1104,0.3499,HOLD,5m
2025-09-30 15:45:06 UTC,kraken,SHIB/USD,1.16e-05,38.6792,-0.0000,0.2187,HOLD,5m
2025-09-30 15:45:08 UTC,kraken,UNI/USD,7.468,40.3099,-0.0010,0.2849,HOLD,5m
2025-09-30 15:45:10 UTC,kraken,XLM/USD,0.360424,37.7604,-0.0001,0.2451,HOLD,5m
2025-09-30 15:45:12 UTC,kraken,ETC/USD,18.146,27.4954,-0.0115,0.2020,HOLD,5m
2025-09-30 15:45:15 UTC,kraken,POL/USD,0.22214,35.4092,-0.0001,0.2171,HOLD,5m
2025-09-30 15:45:46 UTC,kraken,BTC/USD,113101.8,45.1325,-34.1960,0.2802,HOLD,5m
2025-09-30 15:45:48 UTC,kraken,ETH/USD,4111.51,38.4321,-1.4432,0.2293,HOLD,5m
2025-09-30 15:45:50 UTC,kraken,SOL/USD,205.18,37.2893,-0.2589,0.0854,HOLD,5m
2025-09-30 15:45:52 UTC,kraken,DOGE/USD,0.2274138,41.2968,-0.0001,0.2854,HOLD,5m
2025-09-30 15:45:55 UTC,kraken,XRP/USD,2.81947,32.9183,-0.0018,0.1548,HOLD,5m
2025-09-30 15:45:57 UTC,kraken,ADA/USD,0.78198,39.5547,-0.0005,0.2242,HOLD,5m
2025-09-30 15:45:59 UTC,kraken,AVAX/USD,28.98,39.4610,-0.0175,0.2339,HOLD,5m
2025-09-30 15:46:01 UTC,kraken,ATOM/USD,3.9999,38.5120,-0.0012,0.2704,HOLD,5m
2025-09-30 15:46:04 UTC,kraken,LINK/USD,21.06142,35.8962,-0.0110,0.2100,HOLD,5m
2025-09-30 15:46:06 UTC,kraken,LTC/USD,104.29,34.6690,-0.0427,0.2325,HOLD,5m
2025-09-30 15:46:08 UTC,kraken,DOT/USD,3.8296,37.8611,-0.0022,0.2257,HOLD,5m
2025-09-30 15:46:10 UTC,kraken,BCH/USD,551.24,45.3173,-0.1104,0.3499,HOLD,5m
2025-09-30 15:46:12 UTC,kraken,SHIB/USD,1.16e-05,38.6792,-0.0000,0.2187,HOLD,5m
2025-09-30 15:46:15 UTC,kraken,UNI/USD,7.465,39.7074,-0.0011,0.2621,HOLD,5m
2025-09-30 15:46:17 UTC,kraken,XLM/USD,0.359999,35.4582,-0.0001,0.1763,HOLD,5m
2025-09-30 15:46:19 UTC,kraken,ETC/USD,18.146,27.4954,-0.0115,0.2020,HOLD,5m
2025-09-30 15:46:21 UTC,kraken,POL/USD,0.22213,35.3312,-0.0001,0.2151,HOLD,5m
2025-09-30 15:46:52 UTC,kraken,BTC/USD,113087.6,44.5620,-35.1086,0.2607,HOLD,5m
2025-09-30 15:46:55 UTC,kraken,ETH/USD,4111.92,38.7075,-1.4170,0.2355,HOLD,5m
2025-09-30 15:46:57 UTC,kraken,SOL/USD,205.26,37.7482,-0.2538,0.1017,HOLD,5m
2025-09-30 15:46:59 UTC,kraken,DOGE/USD,0.2274138,41.2968,-0.0001,0.2854,HOLD,5m
2025-09-30 15:47:01 UTC,kraken,XRP/USD,2.81942,33.7356,-0.0017,0.1495,HOLD,5m
2025-09-30 15:47:03 UTC,kraken,ADA/USD,0.781066,37.7015,-0.0006,0.1742,HOLD,5m
2025-09-30 15:47:06 UTC,kraken,AVAX/USD,28.98,39.4610,-0.0175,0.2339,HOLD,5m
2025-09-30 15:47:08 UTC,kraken,ATOM/USD,4.0035,40.9365,-0.0009,0.3139,HOLD,5m
2025-09-30 15:47:10 UTC,kraken,LINK/USD,21.03867,33.5926,-0.0125,0.1620,HOLD,5m
2025-09-30 15:47:12 UTC,kraken,LTC/USD,104.23,32.3638,-0.0465,0.1993,HOLD,5m
2025-09-30 15:47:15 UTC,kraken,DOT/USD,3.8283,37.4300,-0.0023,0.2129,HOLD,5m
2025-09-30 15:47:17 UTC,kraken,BCH/USD,551.24,45.3173,-0.1104,0.3499,HOLD,5m
2025-09-30 15:47:19 UTC,kraken,SHIB/USD,1.16e-05,38.6792,-0.0000,0.2187,HOLD,5m
2025-09-30 15:47:21 UTC,kraken,UNI/USD,7.456,38.0034,-0.0017,0.1957,HOLD,5m
2025-09-30 15:47:23 UTC,kraken,XLM/USD,0.359999,35.4582,-0.0001,0.1763,HOLD,5m
2025-09-30 15:47:26 UTC,kraken,ETC/USD,18.146,27.4954,-0.0115,0.2020,HOLD,5m
2025-09-30 15:47:28 UTC,kraken,POL/USD,0.22213,35.3312,-0.0001,0.2151,HOLD,5m
2025-09-30 15:47:59 UTC,kraken,BTC/USD,113087.5,44.5620,-35.1086,0.2606,HOLD,5m
2025-09-30 15:48:01 UTC,kraken,ETH/USD,4111.07,38.1338,-1.4712,0.2227,HOLD,5m
2025-09-30 15:48:03 UTC,kraken,SOL/USD,204.98,36.1895,-0.2716,0.0460,HOLD,5m
2025-09-30 15:48:06 UTC,kraken,DOGE/USD,0.2273822,40.9503,-0.0001,0.2765,HOLD,5m
2025-09-30 15:48:08 UTC,kraken,XRP/USD,2.81775,32.5448,-0.0018,0.1160,HOLD,5m
2025-09-30 15:48:10 UTC,kraken,ADA/USD,0.780872,37.3770,-0.0006,0.1638,HOLD,5m
2025-09-30 15:48:12 UTC,kraken,AVAX/USD,28.94,37.5442,-0.0200,0.1718,HOLD,5m
2025-09-30 15:48:15 UTC,kraken,ATOM/USD,4.0035,40.9365,-0.0009,0.3139,HOLD,5m
2025-09-30 15:48:17 UTC,kraken,LINK/USD,21.02462,32.6818,-0.0134,0.1334,HOLD,5m
2025-09-30 15:48:19 UTC,kraken,LTC/USD,104.19,31.5585,-0.0491,0.1776,HOLD,5m
2025-09-30 15:48:21 UTC,kraken,DOT/USD,3.8226,35.6503,-0.0027,0.1583,HOLD,5m
2025-09-30 15:48:24 UTC,kraken,BCH/USD,551.24,45.3173,-0.1104,0.3499,HOLD,5m
2025-09-30 15:48:26 UTC,kraken,SHIB/USD,1.16e-05,38.6792,-0.0000,0.2187,HOLD,5m
2025-09-30 15:48:28 UTC,kraken,UNI/USD,7.453,37.4675,-0.0019,0.1743,HOLD,5m
2025-09-30 15:48:30 UTC,kraken,XLM/USD,0.359694,33.9719,-0.0002,0.1293,HOLD,5m
2025-09-30 15:48:32 UTC,kraken,ETC/USD,18.146,27.4954,-0.0115,0.2020,HOLD,5m
2025-09-30 15:48:34 UTC,kraken,POL/USD,0.22194,33.9124,-0.0002,0.1760,HOLD,5m
2025-09-30 15:49:05 UTC,kraken,BTC/USD,113062.5,43.7587,-36.7040,0.2269,HOLD,5m
2025-09-30 15:49:08 UTC,kraken,ETH/USD,4112.26,38.9341,-1.3953,0.2407,HOLD,5m
2025-09-30 15:49:10 UTC,kraken,SOL/USD,205.16,37.1763,-0.2601,0.0814,HOLD,5m
2025-09-30 15:49:12 UTC,kraken,DOGE/USD,0.2274828,42.0394,-0.0001,0.3049,HOLD,5m
2025-09-30 15:49:14 UTC,kraken,XRP/USD,2.81741,32.3334,-0.0018,0.1093,HOLD,5m
2025-09-30 15:49:17 UTC,kraken,ADA/USD,0.781382,38.2425,-0.0006,0.1913,HOLD,5m
2025-09-30 15:49:19 UTC,kraken,AVAX/USD,28.96,38.4788,-0.0188,0.2024,HOLD,5m
2025-09-30 15:49:21 UTC,kraken,ATOM/USD,4.0035,40.9365,-0.0009,0.3139,HOLD,5m
2025-09-30 15:49:23 UTC,kraken,LINK/USD,21.05806,35.4675,-0.0112,0.2028,HOLD,5m
2025-09-30 15:49:25 UTC,kraken,LTC/USD,104.22,32.1586,-0.0471,0.1938,HOLD,5m
2025-09-30 15:49:28 UTC,kraken,DOT/USD,3.8226,35.6503,-0.0027,0.1583,HOLD,5m
2025-09-30 15:49:30 UTC,kraken,BCH/USD,551.24,45.3173,-0.1104,0.3499,HOLD,5m
2025-09-30 15:49:32 UTC,kraken,SHIB/USD,1.16e-05,38.6792,-0.0000,0.2187,HOLD,5m
2025-09-30 15:49:34 UTC,kraken,UNI/USD,7.453,37.4675,-0.0019,0.1743,HOLD,5m
2025-09-30 15:49:36 UTC,kraken,XLM/USD,0.35966,33.8139,-0.0002,0.1242,HOLD,5m
2025-09-30 15:49:39 UTC,kraken,ETC/USD,18.146,27.4954,-0.0115,0.2020,HOLD,5m
2025-09-30 15:49:41 UTC,kraken,POL/USD,0.22206,34.7949,-0.0001,0.2005,HOLD,5m
2025-09-30 15:50:12 UTC,kraken,BTC/USD,113153.8,46.7712,-28.8665,0.3633,HOLD,5m
2025-09-30 15:50:14 UTC,kraken,ETH/USD,4116.79,41.7999,-0.4356,0.3312,HOLD,5m
2025-09-30 15:50:16 UTC,kraken,SOL/USD,205.6,40.6414,-0.2090,0.2092,HOLD,5m
2025-09-30 15:50:19 UTC,kraken,DOGE/USD,0.2275714,42.9802,-0.0000,0.3485,HOLD,5m
2025-09-30 15:50:21 UTC,kraken,XRP/USD,2.82437,39.7721,-0.0010,0.2836,HOLD,5m
2025-09-30 15:50:23 UTC,kraken,ADA/USD,0.782993,42.4156,-0.0003,0.3088,HOLD,5m
2025-09-30 15:50:25 UTC,kraken,AVAX/USD,29.01,41.7487,-0.0108,0.3019,HOLD,5m
2025-09-30 15:50:28 UTC,kraken,ATOM/USD,4.0035,40.9365,-0.0002,0.3327,HOLD,5m
2025-09-30 15:50:30 UTC,kraken,LINK/USD,21.09524,40.1741,-0.0053,0.3126,HOLD,5m
2025-09-30 15:50:32 UTC,kraken,LTC/USD,104.31,35.8877,-0.0293,0.2728,HOLD,5m
2025-09-30 15:50:34 UTC,kraken,DOT/USD,3.8313,38.4401,-0.0014,0.2671,HOLD,5m
2025-09-30 15:50:36 UTC,kraken,BCH/USD,551.24,45.3173,-0.0797,0.3614,HOLD,5m
2025-09-30 15:50:39 UTC,kraken,SHIB/USD,1.16e-05,38.6792,-0.0000,0.2447,HOLD,5m
2025-09-30 15:50:41 UTC,kraken,UNI/USD,7.471,41.7896,0.0000,0.3335,HOLD,5m
2025-09-30 15:50:43 UTC,kraken,XLM/USD,0.360062,36.9384,-0.0001,0.2217,HOLD,5m
2025-09-30 15:50:45 UTC,kraken,ETC/USD,18.146,27.4954,-0.0086,0.2307,HOLD,5m
2025-09-30 15:50:48 UTC,kraken,POL/USD,0.22206,34.7949,-0.0001,0.2282,HOLD,5m
2025-09-30 15:51:19 UTC,kraken,BTC/USD,113174.9,48.3571,-26.2883,0.3913,HOLD,5m
2025-09-30 15:51:21 UTC,kraken,ETH/USD,4117.71,42.3912,-0.3769,0.3463,HOLD,5m
2025-09-30 15:51:23 UTC,kraken,SOL/USD,205.78,42.3270,-0.1975,0.2487,HOLD,5m
2025-09-30 15:51:25 UTC,kraken,DOGE/USD,0.2275714,42.9802,-0.0000,0.3485,HOLD,5m
2025-09-30 15:51:28 UTC,kraken,XRP/USD,2.8263,41.4391,-0.0009,0.3279,HOLD,5m
2025-09-30 15:51:30 UTC,kraken,ADA/USD,0.782977,42.3725,-0.0003,0.3078,HOLD,5m
2025-09-30 15:51:32 UTC,kraken,AVAX/USD,29.05,44.6756,-0.0082,0.3679,HOLD,5m
2025-09-30 15:51:34 UTC,kraken,ATOM/USD,4.0035,40.9365,-0.0002,0.3327,HOLD,5m
2025-09-30 15:51:36 UTC,kraken,LINK/USD,21.09524,40.1741,-0.0053,0.3126,HOLD,5m
2025-09-30 15:51:39 UTC,kraken,LTC/USD,104.31,35.8877,-0.0293,0.2728,HOLD,5m
2025-09-30 15:51:41 UTC,kraken,DOT/USD,3.8313,38.4401,-0.0014,0.2671,HOLD,5m
2025-09-30 15:51:43 UTC,kraken,BCH/USD,551.24,45.3173,-0.0797,0.3614,HOLD,5m
2025-09-30 15:51:45 UTC,kraken,SHIB/USD,1.161e-05,41.0608,-0.0000,0.2947,HOLD,5m
2025-09-30 15:51:48 UTC,kraken,UNI/USD,7.471,41.7896,0.0000,0.3335,HOLD,5m
2025-09-30 15:51:50 UTC,kraken,XLM/USD,0.359943,35.8337,-0.0001,0.2028,HOLD,5m
2025-09-30 15:51:52 UTC,kraken,ETC/USD,18.146,27.4954,-0.0086,0.2307,HOLD,5m
2025-09-30 15:51:54 UTC,kraken,POL/USD,0.22242,39.8519,-0.0001,0.3063,HOLD,5m
2025-09-30 15:52:25 UTC,kraken,BTC/USD,113194.3,48.8475,-25.4586,0.4195,HOLD,5m
2025-09-30 15:52:28 UTC,kraken,ETH/USD,4120.0,43.8122,-0.2307,0.3844,HOLD,5m
2025-09-30 15:52:30 UTC,kraken,SOL/USD,205.94,43.7469,-0.1873,0.2847,HOLD,5m
2025-09-30 15:52:32 UTC,kraken,DOGE/USD,0.2278643,46.0497,0.0000,0.4353,HOLD,5m
2025-09-30 15:52:34 UTC,kraken,XRP/USD,2.82495,40.4411,-0.0010,0.2965,HOLD,5m
2025-09-30 15:52:36 UTC,kraken,ADA/USD,0.783187,42.9336,-0.0003,0.3201,HOLD,5m
2025-09-30 15:52:39 UTC,kraken,AVAX/USD,29.08,46.6848,-0.0063,0.4184,HOLD,5m
2025-09-30 15:52:41 UTC,kraken,ATOM/USD,4.0083,44.1013,0.0001,0.3930,HOLD,5m
2025-09-30 15:52:43 UTC,kraken,LINK/USD,21.08721,39.2041,-0.0058,0.2943,HOLD,5m
2025-09-30 15:52:45 UTC,kraken,LTC/USD,104.44,40.8921,-0.0210,0.3491,HOLD,5m
2025-09-30 15:52:48 UTC,kraken,DOT/USD,3.8313,38.4401,-0.0014,0.2671,HOLD,5m
2025-09-30 15:52:50 UTC,kraken,BCH/USD,551.24,45.3173,-0.0797,0.3614,HOLD,5m
2025-09-30 15:52:52 UTC,kraken,SHIB/USD,1.163e-05,45.3091,-0.0000,0.3988,HOLD,5m
2025-09-30 15:52:54 UTC,kraken,UNI/USD,7.471,41.7896,0.0000,0.3335,HOLD,5m
2025-09-30 15:52:56 UTC,kraken,XLM/USD,0.359589,33.4137,-0.0001,0.1483,HOLD,5m
2025-09-30 15:52:59 UTC,kraken,ETC/USD,18.146,27.4954,-0.0086,0.2307,HOLD,5m
2025-09-30 15:53:01 UTC,kraken,POL/USD,0.22242,39.8519,-0.0001,0.3063,HOLD,5m
2025-09-30 15:53:32 UTC,kraken,BTC/USD,113240.7,50.5245,-22.4975,0.4862,HOLD,5m
2025-09-30 15:53:34 UTC,kraken,ETH/USD,4120.0,43.8122,-0.2307,0.3844,HOLD,5m
2025-09-30 15:53:36 UTC,kraken,SOL/USD,205.9,43.3985,-0.1898,0.2756,HOLD,5m
2025-09-30 15:53:39 UTC,kraken,DOGE/USD,0.22804,47.7373,0.0000,0.4881,HOLD,5m
2025-09-30 15:53:41 UTC,kraken,XRP/USD,2.82666,42.3295,-0.0009,0.3353,HOLD,5m
2025-09-30 15:53:43 UTC,kraken,ADA/USD,0.783187,42.9336,-0.0003,0.3201,HOLD,5m
2025-09-30 15:53:45 UTC,kraken,AVAX/USD,29.08,46.0315,-0.0070,0.4194,HOLD,5m
2025-09-30 15:53:47 UTC,kraken,ATOM/USD,4.0083,44.1013,0.0001,0.3930,HOLD,5m
2025-09-30 15:53:50 UTC,kraken,LINK/USD,21.09522,40.1717,-0.0053,0.3125,HOLD,5m
2025-09-30 15:53:52 UTC,kraken,LTC/USD,104.46,41.5935,-0.0197,0.3610,HOLD,5m
2025-09-30 15:53:54 UTC,kraken,DOT/USD,3.8313,38.4401,-0.0014,0.2671,HOLD,5m
2025-09-30 15:53:57 UTC,kraken,BCH/USD,551.24,45.3173,-0.0797,0.3614,HOLD,5m
2025-09-30 15:53:59 UTC,kraken,SHIB/USD,1.164e-05,47.2115,-0.0000,0.4520,HOLD,5m
2025-09-30 15:54:01 UTC,kraken,UNI/USD,7.479,44.0697,0.0005,0.3987,HOLD,5m
2025-09-30 15:54:03 UTC,kraken,XLM/USD,0.35996,35.9939,-0.0001,0.2055,HOLD,5m
2025-09-30 15:54:05 UTC,kraken,ETC/USD,18.146,27.4954,-0.0086,0.2307,HOLD,5m
2025-09-30 15:54:07 UTC,kraken,POL/USD,0.22241,39.7220,-0.0001,0.3041,HOLD,5m
2025-09-30 15:54:39 UTC,kraken,BTC/USD,113200.5,49.0782,-25.0630,0.4284,HOLD,5m
2025-09-30 15:54:41 UTC,kraken,ETH/USD,4116.67,41.7440,-0.4432,0.3292,HOLD,5m
2025-09-30 15:54:43 UTC,kraken,SOL/USD,205.66,41.2141,-0.2051,0.2223,HOLD,5m
2025-09-30 15:54:45 UTC,kraken,DOGE/USD,0.2277831,45.1156,-0.0000,0.4113,HOLD,5m
2025-09-30 15:54:47 UTC,kraken,XRP/USD,2.8261,41.7244,-0.0009,0.3225,HOLD,5m
2025-09-30 15:54:50 UTC,kraken,ADA/USD,0.78244,40.8861,-0.0004,0.2766,HOLD,5m
2025-09-30 15:54:52 UTC,kraken,AVAX/USD,29.03,43.2499,-0.0095,0.3346,HOLD,5m
2025-09-30 15:54:54 UTC,kraken,ATOM/USD,4.0097,44.9615,0.0002,0.4108,HOLD,5m
2025-09-30 15:54:56 UTC,kraken,LINK/USD,21.08064,38.3868,-0.0062,0.2794,HOLD,5m
2025-09-30 15:54:58 UTC,kraken,LTC/USD,104.45,41.2449,-0.0203,0.3550,HOLD,5m
2025-09-30 15:55:01 UTC,kraken,DOT/USD,3.8309,38.2917,-0.0009,0.2846,HOLD,5m
2025-09-30 15:55:03 UTC,kraken,BCH/USD,551.24,45.3173,-0.0538,0.3726,HOLD,5m
2025-09-30 15:55:05 UTC,kraken,SHIB/USD,1.163e-05,45.3091,0.0000,0.4171,HOLD,5m
2025-09-30 15:55:07 UTC,kraken,UNI/USD,7.479,44.0697,0.0019,0.4157,HOLD,5m
2025-09-30 15:55:10 UTC,kraken,XLM/USD,0.359796,34.4519,-0.0001,0.2084,HOLD,5m
2025-09-30 15:55:12 UTC,kraken,ETC/USD,18.146,27.4954,-0.0058,0.2563,HOLD,5m
2025-09-30 15:55:14 UTC,kraken,POL/USD,0.22185,33.1682,-0.0001,0.2119,HOLD,5m
2025-09-30 15:55:45 UTC,kraken,BTC/USD,113193.6,48.8148,-18.3291,0.4203,HOLD,5m
2025-09-30 15:55:47 UTC,kraken,ETH/USD,4119.0,43.2778,0.2606,0.3880,HOLD,5m
2025-09-30 15:55:50 UTC,kraken,SOL/USD,205.85,43.0867,-0.1569,0.2898,HOLD,5m
2025-09-30 15:55:52 UTC,kraken,DOGE/USD,0.2278516,45.9235,0.0000,0.4474,HOLD,5m
2025-09-30 15:55:54 UTC,kraken,XRP/USD,2.82498,40.8023,-0.0005,0.3154,HOLD,5m
2025-09-30 15:55:56 UTC,kraken,ADA/USD,0.782249,40.3387,-0.0003,0.2874,HOLD,5m
2025-09-30 15:55:59 UTC,kraken,AVAX/USD,29.03,43.2499,-0.0042,0.3511,HOLD,5m
2025-09-30 15:56:01 UTC,kraken,ATOM/USD,4.0092,44.6969,0.0009,0.4220,HOLD,5m
2025-09-30 15:56:03 UTC,kraken,LINK/USD,21.09466,40.1496,-0.0012,0.3316,HOLD,5m
2025-09-30 15:56:05 UTC,kraken,LTC/USD,104.45,41.2449,-0.0007,0.3737,HOLD,5m
2025-09-30 15:56:07 UTC,kraken,DOT/USD,3.8309,38.2917,-0.0009,0.2846,HOLD,5m
2025-09-30 15:56:10 UTC,kraken,BCH/USD,551.24,45.3173,-0.0538,0.3726,HOLD,5m
2025-09-30 15:56:12 UTC,kraken,SHIB/USD,1.164e-05,47.3524,0.0000,0.4733,HOLD,5m
2025-09-30 15:56:14 UTC,kraken,UNI/USD,7.479,44.0697,0.0019,0.4157,HOLD,5m
2025-09-30 15:56:16 UTC,kraken,XLM/USD,0.359877,35.2991,-0.0001,0.2214,HOLD,5m
2025-09-30 15:56:19 UTC,kraken,ETC/USD,18.146,27.4954,-0.0058,0.2563,HOLD,5m
2025-09-30 15:56:21 UTC,kraken,POL/USD,0.22197,35.0372,-0.0001,0.2377,HOLD,5m
2025-09-30 15:56:52 UTC,kraken,BTC/USD,113121.6,46.2211,-22.9239,0.3190,HOLD,5m
2025-09-30 15:56:54 UTC,kraken,ETH/USD,4118.0,42.6057,0.1968,0.3707,HOLD,5m
2025-09-30 15:56:56 UTC,kraken,SOL/USD,205.97,44.2092,-0.1493,0.3167,HOLD,5m
2025-09-30 15:56:59 UTC,kraken,DOGE/USD,0.2278516,45.9235,0.0000,0.4474,HOLD,5m
2025-09-30 15:57:01 UTC,kraken,XRP/USD,2.82732,43.1245,-0.0003,0.3698,HOLD,5m
2025-09-30 15:57:03 UTC,kraken,ADA/USD,0.782339,40.6177,-0.0003,0.2928,HOLD,5m
2025-09-30 15:57:05 UTC,kraken,AVAX/USD,29.07,46.2342,-0.0017,0.4183,HOLD,5m
2025-09-30 15:57:07 UTC,kraken,ATOM/USD,4.0097,44.9615,0.0009,0.4287,HOLD,5m
2025-09-30 15:57:10 UTC,kraken,LINK/USD,21.08572,39.1747,-0.0017,0.3097,HOLD,5m
2025-09-30 15:57:12 UTC,kraken,LTC/USD,104.47,41.9906,0.0006,0.3862,HOLD,5m
2025-09-30 15:57:14 UTC,kraken,DOT/USD,3.8312,38.4835,-0.0008,0.2878,HOLD,5m
2025-09-30 15:57:16 UTC,kraken,BCH/USD,551.24,45.3173,-0.0538,0.3726,HOLD,5m
2025-09-30 15:57:18 UTC,kraken,SHIB/USD,1.164e-05,47.3524,0.0000,0.4733,HOLD,5m
2025-09-30 15:57:21 UTC,kraken,UNI/USD,7.479,44.0697,0.0019,0.4157,HOLD,5m
2025-09-30 15:57:23 UTC,kraken,XLM/USD,0.359949,36.0340,-0.0001,0.2330,HOLD,5m
2025-09-30 15:57:25 UTC,kraken,ETC/USD,18.146,27.4954,-0.0058,0.2563,HOLD,5m
2025-09-30 15:57:27 UTC,kraken,POL/USD,0.22193,34.4259,-0.0001,0.2290,HOLD,5m
2025-09-30 15:57:59 UTC,kraken,BTC/USD,113112.5,45.9128,-23.5047,0.3065,HOLD,5m
2025-09-30 15:58:01 UTC,kraken,ETH/USD,4119.0,43.2778,0.2606,0.3880,HOLD,5m
2025-09-30 15:58:03 UTC,kraken,SOL/USD,206.13,45.6387,-0.1391,0.3531,HOLD,5m
2025-09-30 15:58:05 UTC,kraken,DOGE/USD,0.2278516,45.9235,0.0000,0.4474,HOLD,5m
2025-09-30 15:58:08 UTC,kraken,XRP/USD,2.83032,46.2973,-0.0002,0.4409,HOLD,5m
2025-09-30 15:58:10 UTC,kraken,ADA/USD,0.783126,42.9507,-0.0002,0.3407,HOLD,5m
2025-09-30 15:58:12 UTC,kraken,AVAX/USD,29.1,48.2742,0.0002,0.4694,HOLD,5m
2025-09-30 15:58:14 UTC,kraken,ATOM/USD,4.0119,46.3584,0.0011,0.4583,HOLD,5m
2025-09-30 15:58:16 UTC,kraken,LINK/USD,21.1171,42.8928,0.0003,0.3873,HOLD,5m
2025-09-30 15:58:19 UTC,kraken,LTC/USD,104.52,43.7746,0.0038,0.4178,HOLD,5m
2025-09-30 15:58:21 UTC,kraken,DOT/USD,3.8349,40.7543,-0.0006,0.3277,HOLD,5m
2025-09-30 15:58:23 UTC,kraken,BCH/USD,551.24,45.3173,-0.0538,0.3726,HOLD,5m
2025-09-30 15:58:25 UTC,kraken,SHIB/USD,1.164e-05,47.3524,0.0000,0.4733,HOLD,5m
2025-09-30 15:58:27 UTC,kraken,UNI/USD,7.479,44.0697,0.0019,0.4157,HOLD,5m
2025-09-30 15:58:30 UTC,kraken,XLM/USD,0.35995,36.0440,-0.0001,0.2332,HOLD,5m
2025-09-30 15:58:32 UTC,kraken,ETC/USD,18.146,27.4954,-0.0058,0.2563,HOLD,5m
2025-09-30 15:58:34 UTC,kraken,POL/USD,0.22193,34.4259,-0.0001,0.2290,HOLD,5m
2025-09-30 15:59:05 UTC,kraken,BTC/USD,113137.4,46.7664,-21.9156,0.3409,HOLD,5m
2025-09-30 15:59:07 UTC,kraken,ETH/USD,4120.56,44.2954,0.3601,0.4153,HOLD,5m
2025-09-30 15:59:10 UTC,kraken,SOL/USD,206.22,46.4111,-0.1333,0.3738,HOLD,5m
2025-09-30 15:59:12 UTC,kraken,DOGE/USD,0.2280511,47.9822,0.0000,0.5093,HOLD,5m
2025-09-30 15:59:14 UTC,kraken,XRP/USD,2.82851,44.4269,-0.0003,0.3978,HOLD,5m
2025-09-30 15:59:16 UTC,kraken,ADA/USD,0.783187,43.1239,-0.0002,0.3444,HOLD,5m
2025-09-30 15:59:19 UTC,kraken,AVAX/USD,29.1,48.2742,0.0002,0.4694,HOLD,5m
2025-09-30 15:59:21 UTC,kraken,ATOM/USD,4.0163,48.9497,0.0014,0.5175,HOLD,5m
